initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,sum_return_pct,profit_factor,max_drawdown_pct
0.03,0.08,0.01,2.5,1000000.0,30,3260,26.901840490797547,3858.16628802016,1.5326026016953083,-949.1443159968229
0.03,0.08,0.01,2.5,5000000.0,0,5254,24.971450323562998,4596.560701572922,1.383457743678297,-1973.9183928305772
0.03,0.08,0.01,2.5,5000000.0,10,3965,26.33039092055485,4345.250937775856,1.4919653567272404,-1417.113076343755
0.03,0.08,0.01,2.5,5000000.0,20,3432,27.06876456876457,4181.307187307786,1.5564502847499968,-1221.7446344547707
0.03,0.08,0.01,2.5,5000000.0,30,3112,26.70308483290488,3755.52372815892,1.549206628891761,-1072.4520378813233
0.03,0.08,0.01,3.0,500000.0,0,5274,25.10428517254456,6574.009841478197,1.5335087151231874,-1837.3390828140246
0.03,0.08,0.01,3.0,500000.0,10,4027,26.222994785199898,5310.035429326939,1.5733273021519296,-1315.4185379372834
0.03,0.08,0.01,3.0,500000.0,20,3493,27.08273690237618,5075.079061711175,1.6434692459312887,-1152.7183655120764
0.03,0.08,0.01,3.0,500000.0,30,3188,26.442910915934753,4168.4656322279725,1.5747390940174681,-1036.4292831249413
0.03,0.08,0.01,3.0,1000000.0,0,5240,25.01908396946565,5898.264480725046,1.4819844523730548,-1942.9963009247408
0.03,0.08,0.01,3.0,1000000.0,10,4005,26.14232209737828,4728.69517662917,1.5134798001793488,-1446.8011764391858
0.03,0.08,0.01,3.0,1000000.0,20,3470,26.85878962536023,4460.481180199181,1.5685160941374399,-1280.1335426327519
0.03,0.08,0.01,3.0,1000000.0,30,3168,26.167929292929294,3496.447265025598,1.4844404550528472,-1175.4603659217464
0.03,0.08,0.01,3.0,5000000.0,0,4984,24.73916532905297,4780.489091437608,1.4136499790342612,-2142.190616689738
0.03,0.08,0.01,3.0,5000000.0,10,3806,25.959012086179715,4230.941776516941,1.4889584927924895,-1593.8592105229209
0.03,0.08,0.01,3.0,5000000.0,20,3302,26.680799515445187,4060.9653146644782,1.5493924536790247,-1453.9221366400247
0.03,0.08,0.01,3.0,5000000.0,30,3023,26.13298048296394,3513.981117929338,1.5162449084356948,-1275.7871886591568
0.03,0.08,0.02,1.5,500000.0,0,6740,27.551928783382788,4995.33785893923,1.3550784255861217,-1161.8700075143527
0.03,0.08,0.02,1.5,500000.0,10,4868,29.211175020542317,4683.863992409461,1.47622543760478,-654.7336311480174
0.03,0.08,0.02,1.5,500000.0,20,4115,29.963547995139734,4546.1355068528055,1.5557149377588586,-491.7932148128801
0.03,0.08,0.02,1.5,500000.0,30,3677,29.888496056567853,4068.356671780584,1.5560513845952122,-471.2248909533477
0.03,0.08,0.02,1.5,1000000.0,0,6684,27.498503889886294,4611.728019472056,1.331012132667386,-1212.061455195688
0.03,0.08,0.02,1.5,1000000.0,10,4833,29.11235257603973,4383.465603917046,1.4488500250881853,-740.4037490729203
0.03,0.08,0.02,1.5,1000000.0,20,4085,29.79192166462668,4193.505265632935,1.5159984353371494,-580.5181273347889
0.03,0.08,0.02,1.5,1000000.0,30,3648,29.6875,3735.604837618833,1.51452121240499,-569.2682053531612
0.03,0.08,0.02,1.5,5000000.0,0,6359,27.34706714892279,3654.520250479947,1.2780955633603572,-1409.4338382918954
0.03,0.08,0.02,1.5,5000000.0,10,4610,29.088937093275486,3667.1136590018355,1.3994635238400253,-948.0183797067962
0.03,0.08,0.02,1.5,5000000.0,20,3902,29.882111737570476,3586.1382405973714,1.4695984212086395,-766.2796170691947
0.03,0.08,0.02,1.5,5000000.0,30,3495,29.78540772532189,3312.4460012980267,1.4841640239800458,-742.645611368352
0.03,0.08,0.02,2.0,500000.0,0,6074,26.341784655910438,5648.248111553567,1.4191369931694342,-1360.0818375904025
0.03,0.08,0.02,2.0,500000.0,10,4503,27.492782589384856,4884.361613181296,1.500322092409199,-856.9755575681479
0.03,0.08,0.02,2.0,500000.0,20,3857,28.441794140523726,4575.20824528763,1.5598997925563363,-668.7049515441265
0.03,0.08,0.02,2.0,500000.0,30,3477,28.04141501294219,3781.6735778742127,1.5103496009263688,-620.1294834109978
0.03,0.08,0.02,2.0,1000000.0,0,6027,26.29832420773187,5276.425042316383,1.3948919090171255,-1452.1041706469157
0.03,0.08,0.02,2.0,1000000.0,10,4474,27.42512293249888,4554.279919556437,1.4696081490514614,-993.3427313308937
0.03,0.08,0.02,2.0,1000000.0,20,3831,28.29548420777865,4236.377672812829,1.5215162004803153,-753.9039164108866
0.03,0.08,0.02,2.0,1000000.0,30,3453,27.830871705763105,3401.6211053621496,1.4617750269421945,-753.4356264549925
0.03,0.08,0.02,2.0,5000000.0,0,5732,26.064200976971392,4174.96352345657,1.3310779290235195,-1620.1938804486754
0.03,0.08,0.02,2.0,5000000.0,10,4259,27.30687954918995,3932.3163734245873,1.4316935661678525,-1178.5217897330058
0.03,0.08,0.02,2.0,5000000.0,20,3656,28.25492341356674,3734.172362892015,1.488841213782578,-959.8530158828079
0.03,0.08,0.02,2.0,5000000.0,30,3303,27.732364517105662,3136.085198303908,1.4510748685194352,-919.760373724608
0.03,0.08,0.02,2.5,500000.0,0,5635,25.51907719609583,5927.796511554258,1.4583906652461998,-1568.065721478753
0.03,0.08,0.02,2.5,500000.0,10,4228,26.844843897824028,5168.754244229236,1.543109202901033,-962.4086386568845
0.03,0.08,0.02,2.5,500000.0,20,3659,27.657830008198964,4724.2285462994605,1.5849732839924118,-762.1136553910404
0.03,0.08,0.02,2.5,500000.0,30,3309,27.319431852523422,4131.7975656886365,1.563668776199734,-712.977093726153
0.03,0.08,0.02,2.5,1000000.0,0,5589,25.460726426910004,5622.646821247286,1.438748505697605,-1672.1594323156455
