initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,net_profit_pct,profit_factor,max_drawdown_pct
0.03,0.06,0.01,2.5,5000000.0,20,238,30.252100840336134,982.6741294788853,1.7541491362246249,-59.11741016263077
0.03,0.06,0.01,2.5,5000000.0,30,183,34.97267759562842,8764.660621765941,2.7499100003497867,-36.239553742280954
0.03,0.06,0.01,3.0,500000.0,0,459,30.718954248366014,18628.63849179115,1.9618329599718216,-82.62935470630906
0.03,0.06,0.01,3.0,500000.0,5,374,28.342245989304814,1862.9293697004653,1.7599510856383782,-87.48627135865217
0.03,0.06,0.01,3.0,500000.0,10,290,35.172413793103445,9626.03270848395,2.2390999158742715,-59.628968782304106
0.03,0.06,0.01,3.0,500000.0,20,231,31.16883116883117,1077.8896709922162,1.875665837179938,-59.51048726791057
0.03,0.06,0.01,3.0,500000.0,30,173,34.104046242774565,3785.3485490748626,2.5859391932590143,-54.02570927685806
0.03,0.06,0.01,3.0,1000000.0,0,459,30.718954248366014,18628.63849179115,1.9618329599718216,-82.62935470630906
0.03,0.06,0.01,3.0,1000000.0,5,374,28.342245989304814,1862.9293697004653,1.7599510856383782,-87.48627135865217
0.03,0.06,0.01,3.0,1000000.0,10,290,35.172413793103445,9626.03270848395,2.2390999158742715,-59.628968782304106
0.03,0.06,0.01,3.0,1000000.0,20,231,31.16883116883117,1077.8896709922162,1.875665837179938,-59.51048726791057
0.03,0.06,0.01,3.0,1000000.0,30,173,34.104046242774565,3785.3485490748626,2.5859391932590143,-54.02570927685806
0.03,0.06,0.01,3.0,5000000.0,0,459,30.718954248366014,18628.63849179115,1.9618329599718216,-82.62935470630906
0.03,0.06,0.01,3.0,5000000.0,5,374,28.342245989304814,1862.9293697004653,1.7599510856383782,-87.48627135865217
0.03,0.06,0.01,3.0,5000000.0,10,290,35.172413793103445,9626.03270848395,2.2390999158742715,-59.628968782304106
0.03,0.06,0.01,3.0,5000000.0,20,231,31.16883116883117,1077.8896709922162,1.875665837179938,-59.51048726791057
0.03,0.06,0.01,3.0,5000000.0,30,173,34.104046242774565,3785.3485490748626,2.5859391932590143,-54.02570927685806
0.03,0.06,0.02,2.0,500000.0,0,570,32.80701754385965,172431.62373166316,1.9502654396754426,-78.84762964441568
0.03,0.06,0.02,2.0,500000.0,5,447,27.740492170022375,3888.5072270546502,1.631015072517628,-90.98938850828243
0.03,0.06,0.02,2.0,500000.0,10,347,32.564841498559076,18074.17493227355,2.088687923507264,-73.16711176358237
0.03,0.06,0.02,2.0,500000.0,20,252,28.174603174603174,590.8368239373465,1.5836283617805786,-63.46985116199328
0.03,0.06,0.02,2.0,500000.0,30,198,35.35353535353536,6824.147511924775,2.4473892439362532,-29.09455612010151
0.03,0.06,0.02,2.0,1000000.0,0,570,32.80701754385965,172431.62373166316,1.9502654396754426,-78.84762964441568
0.03,0.06,0.02,2.0,1000000.0,5,447,27.740492170022375,3888.5072270546502,1.631015072517628,-90.98938850828243
0.03,0.06,0.02,2.0,1000000.0,10,347,32.564841498559076,18074.17493227355,2.088687923507264,-73.16711176358237
0.03,0.06,0.02,2.0,1000000.0,20,252,28.174603174603174,590.8368239373465,1.5836283617805786,-63.46985116199328
0.03,0.06,0.02,2.0,1000000.0,30,198,35.35353535353536,6824.147511924775,2.4473892439362532,-29.09455612010151
0.03,0.06,0.02,2.0,5000000.0,0,570,32.80701754385965,172431.62373166316,1.9502654396754426,-78.84762964441568
0.03,0.06,0.02,2.0,5000000.0,5,447,27.740492170022375,3888.5072270546502,1.631015072517628,-90.98938850828243
0.03,0.06,0.02,2.0,5000000.0,10,347,32.564841498559076,18074.17493227355,2.088687923507264,-73.16711176358237
0.03,0.06,0.02,2.0,5000000.0,20,252,28.174603174603174,590.8368239373465,1.5836283617805786,-63.46985116199328
0.03,0.06,0.02,2.0,5000000.0,30,198,35.35353535353536,6824.147511924775,2.4473892439362532,-29.09455612010151
0.03,0.06,0.02,2.5,500000.0,0,527,31.87855787476281,37670.1126515374,1.8844521170686679,-79.37547044447244
0.03,0.06,0.02,2.5,500000.0,5,414,27.053140096618357,2157.526166916918,1.6334086901831055,-90.93812803421329
